R,"1,1","2,2","3,3","4,4","1,2","1,3","1,4","2,3","2,4","3,4"
1.999280576,0.228165,0.977256,0.480202,1.017902,0.036762,2.18E-04,-2.09E-08,-4.17E-05,-2.75E-10,-2.06E-05
2.005035972,0.228433,0.974967,0.501745,1.008277,0.032645,2.08E-04,-5.19E-08,-3.25E-05,-6.50E-10,-5.85E-05
2.010791368,0.228752,0.972543,0.529164,0.995029,0.028919,2.01E-04,-1.17E-07,-2.51E-05,-1.38E-09,-1.51E-04
2.016546764,0.229106,0.970004,0.564992,0.976059,0.025555,1.98E-04,-2.38E-07,-1.93E-05,-2.55E-09,-3.50E-04
2.022302159,0.229485,0.967367,0.613129,0.947562,0.022525,1.98E-04,-4.20E-07,-1.46E-05,-3.88E-09,-7.00E-04
2.028057555,0.229879,0.964654,0.67934,0.902384,0.019803,2.03E-04,-5.83E-07,-1.08E-05,-3.83E-09,-1.07E-03
2.033812951,0.230276,0.961896,0.770383,0.827312,0.017365,2.13E-04,-3.78E-07,-7.84E-06,2.29E-09,-5.91E-04
2.039568346,0.230668,0.959139,0.886596,0.702973,0.015189,2.25E-04,1.15E-06,-5.51E-06,2.48E-08,3.87E-03
2.045323742,0.231048,0.956636,1.003903,0.52343,0.013311,-5.19E-04,9.87E-06,3.06E-03,1.25E-03,0.018156
2.051079138,0.231404,0.954388,1.081431,0.331518,0.011587,-4.26E-04,2.35E-05,8.44E-03,3.54E-03,0.050691
2.056834533,0.23174,0.95201,1.109483,0.182963,0.01006,-3.62E-04,4.36E-05,0.01072,7.58E-03,0.106648
2.062589929,0.23207,0.949358,1.099445,0.095847,8.71E-03,-3.19E-04,6.90E-05,0.010425,0.013753,1.90E-01
2.068345325,0.232366,0.946659,1.051442,0.071316,7.52E-03,-2.93E-04,9.77E-05,7.33E-03,0.0223,3.02E-01
2.074100721,0.232658,0.943477,0.9476,0.122269,6.48E-03,-2.83E-04,1.26E-04,-6.05E-05,0.032915,4.38E-01
2.079856116,0.232935,0.939662,0.7538,0.277078,5.56E-03,-2.94E-04,1.46E-04,-0.014625,0.043808,5.72E-01
2.085611512,0.233196,0.934996,0.447193,0.555117,4.76E-03,-3.25E-04,1.43E-04,-0.038584,0.04921,6.31E-01
2.091366908,0.233443,0.929992,0.124667,0.855451,4.07E-03,-3.48E-04,1.06E-04,-0.064877,0.042143,5.29E-01
2.097122303,0.233673,0.925561,-0.068668,1.030833,3.46E-03,-3.38E-04,6.25E-05,-0.081932,0.02841,3.49E-01
2.102877699,0.233886,0.921671,-0.151365,1.098666,2.95E-03,-3.09E-04,3.27E-05,-0.090649,0.017091,2.05E-01
2.108633095,0.234082,0.917971,-0.186065,1.12098,2.50E-03,-2.75E-04,1.62E-05,-0.09572,9.77E-03,1.15E-01
2.11438849,0.234261,0.914276,-0.203225,1.127808,2.11E-03,-2.42E-04,7.73E-06,-0.099494,5.37E-03,6.15E-02
2.120143886,0.234423,0.910519,-0.21389,1.129842,1.78E-03,-2.12E-04,3.52E-06,-0.102838,2.83E-03,3.16E-02
2.125899282,0.234567,0.906673,-0.22185,1.130405,1.50E-03,-1.85E-04,1.52E-06,-0.10605,1.42E-03,1.55E-02
2.131654678,0.234695,0.902729,-0.228421,1.130777,1.26E-03,-1.61E-04,6.19E-07,-0.109231,6.74E-04,7.17E-03
2.137410073,0.234804,0.898684,-0.234099,1.131149,1.05E-03,-1.40E-04,2.37E-07,-0.11242,3.02E-04,3.14E-03
2.143165469,0.234898,0.894532,-0.23909,1.131629,8.80E-04,-1.21E-04,8.54E-08,-0.11563,1.27E-04,1.29E-03
2.148920865,0.234973,0.890275,-0.243527,1.132186,7.32E-04,-1.04E-04,2.87E-08,-0.11887,5.04E-05,4.99E-04
2.15467626,0.235033,0.88591,-0.247489,1.132838,6.08E-04,-8.95E-05,9.03E-09,-0.122144,1.87E-05,1.81E-04
2.160431656,0.235076,0.881435,-0.251047,1.133559,5.03E-04,-7.67E-05,2.65E-09,-0.125458,6.48E-06,6.11E-05
2.166187052,0.235099,0.876846,-0.254255,1.134345,4.15E-04,-6.55E-05,7.22E-10,-0.128815,2.10E-06,1.93E-05
2.171942447,0.235107,0.872141,-0.257153,1.135188,3.41E-04,-5.58E-05,1.83E-10,-0.132219,6.32E-07,5.69E-06
2.177697843,0.235105,0.86732,-0.259783,1.136078,2.80E-04,-4.74E-05,4.36E-11,-0.135671,1.80E-07,1.58E-06
